name,entropy
R_1_E_0_S_51_B_4.pt,2.7296582792102257
R_0_E_0_S_35_B_89.pt,2.6113064477553043
R_0_E_0_S_20_B_10.pt,2.3826890535093885
R_1_E_0_S_1_B_9.pt,4.790061278862947
R_0_E_0_S_31_B_139.pt,3.575179463122028
R_1_E_0_S_37_B_125.pt,1.3296721344546962
R_1_E_0_S_32_B_74.pt,3.249765865871295
R_1_E_0_S_25_B_69.pt,3.0201654656617585
R_0_E_0_S_7_B_65.pt,3.1343699992837517
R_1_E_0_S_25_B_89.pt,2.618244691417663
R_0_E_0_S_51_B_75.pt,1.9074219156342065
R_0_E_0_S_47_B_120.pt,1.0519597726462961
R_0_E_0_S_43_B_4.pt,2.891650064225575
R_1_E_0_S_42_B_19.pt,2.441141087018687
R_0_E_0_S_13_B_44.pt,4.572849209978375
R_0_E_0_S_11_B_24.pt,4.6254336451942395
R_0_E_0_S_44_B_100.pt,1.6752406414132661
R_1_E_0_S_7_B_25.pt,3.1380951152184613
R_1_E_0_S_8_B_49.pt,4.627630849985459
R_1_E_0_S_20_B_115.pt,1.603961405277138
R_0_E_0_S_9_B_45.pt,2.783817904066235
R_0_E_0_S_39_B_135.pt,0.6297453144089491
R_0_E_0_S_12_B_64.pt,5.941610528877221
R_1_E_0_S_6_B_55.pt,3.227476940896739
R_1_E_0_S_42_B_135.pt,0.41955329527493
R_0_E_0_S_52_B_35.pt,2.6329068638330306
R_0_E_0_S_2_B_135.pt,1.861642460301899
R_1_E_0_S_39_B_50.pt,2.196032614577991
R_1_E_0_S_4_B_95.pt,3.5085413439034645
R_0_E_0_S_45_B_15.pt,2.261304725990475
R_0_E_0_S_29_B_44.pt,3.260522527757891
R_0_E_0_S_20_B_30.pt,2.3862629568799103
R_0_E_0_S_39_B_124.pt,3.0947627433172538
R_0_E_0_S_2_B_90.pt,3.671452971318275
R_1_E_0_S_43_B_44.pt,3.098225812623179
R_1_E_0_S_41_B_15.pt,2.0535580945324394
