name,entropy
R_1_E_0_S_42_B_19.pt,10.557848075069288
R_0_E_0_S_52_B_35.pt,10.721228190778621
R_0_E_0_S_2_B_90.pt,11.684872767496351
R_1_E_0_S_43_B_44.pt,11.315774932749042
R_0_E_0_S_29_B_44.pt,11.490466924580048
R_0_E_0_S_43_B_4.pt,11.096602971749743
R_0_E_0_S_44_B_100.pt,9.425798670857116
R_1_E_0_S_1_B_9.pt,12.743865567168335
R_0_E_0_S_31_B_139.pt,11.724660579015602
R_0_E_0_S_7_B_65.pt,11.236684653904067
R_1_E_0_S_37_B_125.pt,8.887707624956949
R_0_E_0_S_11_B_24.pt,12.633481221522265
R_1_E_0_S_32_B_74.pt,11.485797151963919
R_1_E_0_S_20_B_115.pt,9.229833272559397
R_0_E_0_S_35_B_89.pt,10.768926040350536
R_0_E_0_S_13_B_44.pt,12.611028559421968
R_0_E_0_S_20_B_30.pt,10.349768659202581
R_0_E_0_S_39_B_135.pt,6.929252527842846
R_1_E_0_S_25_B_89.pt,10.779182215044298
R_1_E_0_S_25_B_69.pt,11.207683934524855
R_1_E_0_S_51_B_4.pt,10.910140398277541
R_0_E_0_S_20_B_10.pt,10.302231684773073
R_0_E_0_S_9_B_45.pt,10.798918031053526
R_0_E_0_S_2_B_135.pt,8.968289759363497
R_1_E_0_S_7_B_25.pt,11.12170292247805
R_0_E_0_S_45_B_15.pt,10.178645449531057
R_1_E_0_S_42_B_135.pt,6.452030378927841
R_1_E_0_S_41_B_15.pt,9.908564558839384
R_0_E_0_S_51_B_75.pt,9.78887297398129
R_1_E_0_S_8_B_49.pt,12.648208981832202
R_1_E_0_S_6_B_55.pt,11.327174873499082
R_0_E_0_S_47_B_120.pt,8.198780059107522
R_0_E_0_S_2_B_123.pt,11.128299350366945
R_1_E_0_S_31_B_36.pt,10.122922909893894
R_0_E_0_S_47_B_128.pt,7.058030142539318
R_1_E_0_S_4_B_100.pt,11.560925705198589
R_1_E_0_S_10_B_79.pt,12.654995588742448
R_1_E_0_S_18_B_105.pt,9.808228519570132
R_1_E_0_S_4_B_95.pt,11.620613862111046
R_0_E_0_S_12_B_64.pt,13.29781851528983
R_0_E_0_S_39_B_124.pt,11.30214415924709
R_1_E_0_S_30_B_132.pt,7.216442897771029
R_0_E_0_S_48_B_94.pt,11.115081779955343
R_0_E_0_S_30_B_91.pt,10.347149407351775
R_0_E_0_S_5_B_2.pt,11.205415610276495
R_1_E_0_S_39_B_50.pt,10.079201136917508
R_0_E_0_S_21_B_103.pt,9.975222383887026
R_1_E_0_S_6_B_12.pt,10.925964855179714
R_0_E_0_S_8_B_38.pt,11.129044941929223
R_0_E_0_S_38_B_71.pt,10.014762614303237
R_0_E_0_S_21_B_85.pt,9.967915419311607
R_0_E_0_S_39_B_3.pt,10.042148778851956
R_0_E_0_S_27_B_102.pt,9.914859311789902
R_0_E_0_S_24_B_129.pt,11.152552293997822
R_0_E_0_S_45_B_10.pt,10.178467723305484
R_1_E_0_S_16_B_19.pt,10.799409656703247
R_1_E_0_S_17_B_12.pt,10.229437078874927
R_0_E_0_S_34_B_110.pt,9.363238414031503
R_0_E_0_S_3_B_79.pt,13.105190842373254
R_1_E_0_S_41_B_16.pt,10.11285117352611
R_0_E_0_S_5_B_65.pt,11.759730484301423
R_1_E_0_S_35_B_6.pt,10.26769256901164
R_1_E_0_S_6_B_31.pt,11.188844160188417
R_1_E_0_S_28_B_69.pt,11.417839566211965
R_0_E_0_S_30_B_42.pt,10.16805942215516
R_0_E_0_S_35_B_97.pt,9.882584222893335
R_1_E_0_S_25_B_95.pt,9.666643141729992
R_1_E_0_S_0_B_122.pt,12.42331782904803
R_0_E_0_S_2_B_9.pt,12.069921782060275
R_0_E_0_S_28_B_121.pt,9.512607788647632
R_1_E_0_S_34_B_37.pt,10.18763568823592
R_1_E_0_S_40_B_98.pt,9.591036356664587
R_1_E_0_S_17_B_74.pt,11.487295172750425
R_0_E_0_S_47_B_129.pt,10.599044204988536
R_0_E_0_S_23_B_26.pt,10.504969065333956
R_1_E_0_S_47_B_81.pt,10.050609975277975
R_1_E_0_S_46_B_93.pt,9.119900536289967
R_0_E_0_S_49_B_126.pt,8.388479960980751
R_1_E_0_S_45_B_3.pt,10.029074024395698
R_1_E_0_S_35_B_3.pt,9.93468119820599
R_0_E_0_S_8_B_6.pt,11.466261028546882
R_0_E_0_S_21_B_41.pt,10.127785186480805
R_1_E_0_S_33_B_36.pt,10.260812706491556
R_1_E_0_S_9_B_129.pt,12.159996075880699
R_1_E_0_S_2_B_63.pt,12.153281326093904
R_0_E_0_S_40_B_81.pt,10.149975372872056
R_0_E_0_S_3_B_122.pt,12.6334538059523
R_1_E_0_S_45_B_98.pt,9.708094183678455
R_1_E_0_S_5_B_38.pt,10.953543493629294
R_1_E_0_S_9_B_1.pt,11.343776848078823
R_0_E_0_S_36_B_86.pt,10.195717556731113
R_1_E_0_S_39_B_22.pt,9.878660755068665
R_1_E_0_S_34_B_51.pt,10.120726797826745
R_1_E_0_S_43_B_58.pt,9.62987560261411
R_0_E_0_S_1_B_19.pt,13.063806076245479
R_1_E_0_S_49_B_86.pt,10.13150832544287
R_0_E_0_S_1_B_58.pt,13.205126567944376
R_1_E_0_S_13_B_86.pt,11.90559797659621
R_0_E_0_S_8_B_105.pt,11.032881170003371
R_1_E_0_S_45_B_34.pt,11.218486060312054
R_0_E_0_S_47_B_15.pt,10.005371060467995
R_1_E_0_S_26_B_130.pt,8.836759871078243
R_0_E_0_S_45_B_93.pt,9.208513514975621
R_1_E_0_S_49_B_56.pt,9.880154557889355
R_1_E_0_S_45_B_16.pt,10.230076904812208
R_1_E_0_S_30_B_32.pt,10.214317989642595
R_0_E_0_S_52_B_125.pt,9.172819995502762
R_0_E_0_S_9_B_102.pt,10.872086812636693
R_1_E_0_S_19_B_41.pt,10.574794898652218
R_1_E_0_S_29_B_64.pt,11.426927560141191
R_1_E_0_S_23_B_68.pt,9.897541083654556
R_0_E_0_S_26_B_71.pt,10.314309852804147
R_1_E_0_S_31_B_113.pt,8.479474925210194
R_0_E_0_S_38_B_17.pt,9.743628366989117
R_1_E_0_S_19_B_118.pt,9.102397425808508
R_0_E_0_S_18_B_28.pt,10.206613566811068
R_0_E_0_S_32_B_65.pt,9.98392064503576
R_1_E_0_S_49_B_116.pt,8.973874330462873
