name,entropy
R_0_E_0_S_51_B_75.pt,4.783156323835103
R_0_E_0_S_35_B_97.pt,4.849032386795366
R_1_E_0_S_42_B_19.pt,5.5215031302425075
R_1_E_0_S_25_B_69.pt,6.180105081677133
R_0_E_0_S_21_B_85.pt,4.954165970210015
R_0_E_0_S_47_B_120.pt,3.4786571587495114
R_0_E_0_S_35_B_89.pt,5.730005806681438
R_1_E_0_S_1_B_9.pt,8.06390205245525
R_1_E_0_S_41_B_15.pt,4.91181522106929
R_1_E_0_S_25_B_89.pt,5.740038602908191
R_0_E_0_S_9_B_45.pt,5.847686594481698
R_0_E_0_S_20_B_10.pt,5.3124800699512456
R_0_E_0_S_39_B_135.pt,2.6270858580573697
R_1_E_0_S_39_B_50.pt,5.1554327508231985
R_1_E_0_S_42_B_135.pt,2.2227784024428137
R_0_E_0_S_44_B_100.pt,4.44798281753088
R_1_E_0_S_20_B_115.pt,4.292246464561479
R_0_E_0_S_43_B_4.pt,6.057237542471386
R_1_E_0_S_37_B_125.pt,3.9639323440194194
R_1_E_0_S_7_B_25.pt,6.188409687682579
R_0_E_0_S_2_B_90.pt,6.8086460747384665
R_0_E_0_S_11_B_24.pt,7.893940321441305
R_0_E_0_S_13_B_44.pt,7.84465406877776
R_1_E_0_S_32_B_74.pt,6.4555232386257515
R_0_E_0_S_2_B_135.pt,4.493381546183403
R_1_E_0_S_43_B_44.pt,6.2832587630235714
R_0_E_0_S_7_B_65.pt,6.252637456424513
R_0_E_0_S_31_B_139.pt,6.767308284901656
R_0_E_0_S_20_B_30.pt,5.349448144833587
R_0_E_0_S_29_B_44.pt,6.463852967226178
R_0_E_0_S_45_B_10.pt,5.186057028606088
R_0_E_0_S_52_B_35.pt,5.702011281779146
R_1_E_0_S_6_B_55.pt,6.353362777172064
R_0_E_0_S_39_B_124.pt,6.275841868149486
R_1_E_0_S_51_B_4.pt,5.870935764009546
R_1_E_0_S_8_B_49.pt,7.902659368059553
R_0_E_0_S_12_B_64.pt,9.230923529675916
R_1_E_0_S_4_B_95.pt,6.673750201484882
R_0_E_0_S_3_B_79.pt,8.741176422619672
R_0_E_0_S_48_B_94.pt,6.082951981510715
R_1_E_0_S_13_B_86.pt,6.923069309778739
R_0_E_0_S_45_B_15.pt,5.177954812910602
R_0_E_0_S_34_B_110.pt,4.397445145377258
R_1_E_0_S_4_B_100.pt,6.617571469945086
R_0_E_0_S_47_B_129.pt,5.571248254523757
R_1_E_0_S_10_B_79.pt,7.917101497682601
R_0_E_0_S_47_B_128.pt,2.7239437551479666
R_1_E_0_S_28_B_69.pt,6.396817994336299
R_0_E_0_S_5_B_65.pt,6.878992062646573
R_1_E_0_S_16_B_19.pt,5.759824310889979
R_1_E_0_S_18_B_105.pt,4.8103224094253925
R_0_E_0_S_24_B_129.pt,6.130009498979041
R_0_E_0_S_2_B_9.pt,7.14165730668682
R_1_E_0_S_25_B_95.pt,4.677412482331134
R_1_E_0_S_9_B_1.pt,6.411655579416218
R_1_E_0_S_17_B_74.pt,6.456688977520702
R_1_E_0_S_49_B_56.pt,4.846959198281605
R_0_E_0_S_35_B_138.pt,3.6290204266323784
R_0_E_0_S_1_B_81.pt,9.293509678197134
R_0_E_0_S_1_B_19.pt,8.694214200503204
R_1_E_0_S_19_B_118.pt,4.128359116775252
R_0_E_0_S_21_B_103.pt,4.9473288967010705
R_0_E_0_S_21_B_41.pt,5.09205285625598
R_0_E_0_S_30_B_42.pt,5.132446752481185
R_1_E_0_S_6_B_12.pt,5.903416481881174
R_0_E_0_S_20_B_107.pt,5.326633103471352
R_0_E_0_S_52_B_125.pt,4.232541982758457
R_0_E_0_S_10_B_138.pt,7.105359952114765
R_1_E_0_S_41_B_16.pt,5.088653052457671
